,station_id,row,data,realY,esti_data
0,A1001,876,116.0,116.0,94.16666666666667
1,A1001,877,58.0,58.0,96.2
2,A1001,878,4.0,4.0,97.25
3,A1001,879,5.0,5.0,100.0
4,A1001,880,5.0,5.0,103.5
5,A1001,881,5.0,5.0,109.0
6,A1001,882,10.0,10.0,81.39790658291894
7,A1001,883,6.0,6.0,81.39790658291894
8,A1001,884,9.0,9.0,81.39790658291894
9,A1001,885,9.0,9.0,81.39790658291894
10,A1001,886,7.0,7.0,81.39790658291894
11,A1001,887,10.0,10.0,81.39790658291894
12,A1001,888,11.0,11.0,81.39790658291894
13,A1001,889,14.0,14.0,81.39790658291894
14,A1001,890,16.0,16.0,81.39790658291894
15,A1001,891,10.0,10.0,81.39790658291894
16,A1001,892,6.0,6.0,81.39790658291894
17,A1001,893,8.0,8.0,81.39790658291894
18,A1001,894,6.0,6.0,81.39790658291894
19,A1001,895,9.0,9.0,81.39790658291894
20,A1001,896,13.0,13.0,81.39790658291894
21,A1001,897,10.0,10.0,81.39790658291894
22,A1001,898,3.0,3.0,81.39790658291894
23,A1001,899,3.0,3.0,81.39790658291894
24,A1001,900,3.0,3.0,81.39790658291894
25,A1001,901,4.0,4.0,81.39790658291894
26,A1001,902,3.0,3.0,81.39790658291894
27,A1001,903,3.0,3.0,81.39790658291894
28,A1001,904,4.0,4.0,81.39790658291894
29,A1001,905,3.0,3.0,81.39790658291894
30,A1001,906,7.0,7.0,81.39790658291894
31,A1001,907,5.0,5.0,81.39790658291894
32,A1001,908,3.0,3.0,81.39790658291894
33,A1001,909,11.0,11.0,81.39790658291894
34,A1001,910,13.0,13.0,81.39790658291894
35,A1001,911,20.0,20.0,81.39790658291894
36,A1001,912,9.0,9.0,81.39790658291894
37,A1001,913,31.0,31.0,81.39790658291894
38,A1001,914,20.0,20.0,81.39790658291894
39,A1001,915,15.0,15.0,81.39790658291894
40,A1001,916,13.0,13.0,81.39790658291894
41,A1001,917,17.0,17.0,81.39790658291894
42,A1001,918,19.0,19.0,81.39790658291894
43,A1001,919,10.0,10.0,23.0
44,A1001,920,14.0,14.0,23.0
45,A1001,921,23.0,23.0,29.666666666666668
46,A1001,922,29.0,29.0,30.0
47,A1001,923,21.0,21.0,25.8
48,A1001,924,26.0,26.0,22.0
49,A1001,1218,13.0,13.0,34.416666666666664
50,A1001,1363,92.0,92.0,62.0
51,A1001,1525,150.0,150.0,189.4
52,A1001,1526,155.0,155.0,190.16666666666666
53,A1001,1527,172.0,172.0,194.42857142857142
54,A1001,1538,144.0,144.0,183.71428571428572
55,A1001,1546,142.0,142.0,130.5
56,A1001,1547,175.0,175.0,108.33333333333333
57,A1001,1554,110.0,110.0,159.375
58,A1001,1563,138.0,138.0,153.88888888888889
59,A1001,1564,141.0,141.0,149.25
60,A1001,1567,122.0,122.0,142.625
61,A1001,1568,141.0,141.0,146.125
62,A1001,1570,145.0,145.0,136.44444444444446
63,A1001,1744,11.0,11.0,11.875
64,A1001,1745,11.0,11.0,14.125
65,A1001,1746,9.0,9.0,17.375
66,A1001,1747,14.0,14.0,20.25
67,A1001,1748,16.0,16.0,23.375
68,A1001,2171,84.0,84.0,79.71428571428571
69,A1001,2173,142.0,142.0,85.2
70,A1001,2174,137.0,137.0,88.0
71,A1001,2175,135.0,135.0,92.0
72,A1001,2176,136.0,136.0,100.5
73,A1001,2177,133.0,133.0,129.0
74,A1001,2178,150.0,150.0,144.5
75,A1001,2179,148.0,148.0,164.0
76,A1001,2180,146.0,146.0,160.33333333333334
77,A1001,2181,147.0,147.0,158.25
78,A1001,2182,163.0,163.0,153.2
79,A1001,2183,148.0,148.0,148.66666666666666
80,A1001,2208,150.0,150.0,136.0
81,A1001,2209,162.0,162.0,126.25
82,A1001,2210,166.0,166.0,126.25
83,A1001,2211,180.0,180.0,140.0
84,A1001,2212,170.0,170.0,139.0
85,A1001,2213,164.0,164.0,140.0
86,A1001,2214,143.0,143.0,81.39790658291894
87,A1001,2215,134.0,134.0,81.39790658291894
88,A1001,2216,146.0,146.0,81.39790658291894
89,A1001,2217,153.0,153.0,81.39790658291894
90,A1001,2218,172.0,172.0,81.39790658291894
91,A1001,2219,181.0,181.0,81.39790658291894
92,A1001,2220,187.0,187.0,81.39790658291894
93,A1001,2221,179.0,179.0,81.39790658291894
94,A1001,2222,174.0,174.0,81.39790658291894
95,A1001,2223,165.0,165.0,81.39790658291894
96,A1001,2224,152.0,152.0,81.39790658291894
97,A1001,2225,146.0,146.0,81.39790658291894
98,A1001,2226,139.0,139.0,81.39790658291894
99,A1001,2228,112.0,112.0,133.0
100,A1001,2229,114.0,114.0,133.0
101,A1001,2230,125.0,125.0,133.0
102,A1001,2231,141.0,141.0,133.0
103,A1001,2232,147.0,147.0,133.0
104,A1001,2233,141.0,141.0,133.0
105,A1001,2235,127.0,127.0,133.0
106,A1001,2236,141.0,141.0,133.0
107,A1001,2237,127.0,127.0,133.0
108,A1001,2238,116.0,116.0,133.0
109,A1001,2239,117.0,117.0,133.0
110,A1001,2240,128.0,128.0,133.0
111,A1001,2241,137.0,137.0,81.39790658291894
112,A1001,2242,121.0,121.0,81.39790658291894
113,A1001,2243,137.0,137.0,81.39790658291894
114,A1001,2244,148.0,148.0,81.39790658291894
115,A1001,2245,150.0,150.0,81.39790658291894
116,A1001,2246,151.0,151.0,81.39790658291894
117,A1001,2247,159.0,159.0,81.39790658291894
118,A1001,2248,150.0,150.0,81.39790658291894
119,A1001,2249,127.0,127.0,81.39790658291894
120,A1001,2250,114.0,114.0,81.39790658291894
121,A1001,2251,116.0,116.0,145.0
122,A1001,2252,121.0,121.0,145.0
123,A1001,2253,113.0,113.0,145.0
124,A1001,2254,117.0,117.0,145.0
125,A1001,2255,124.0,124.0,145.0
126,A1001,2256,140.0,140.0,145.0
127,A1001,2258,148.0,148.0,145.0
128,A1001,2259,138.0,138.0,145.0
129,A1001,2260,129.0,129.0,145.0
130,A1001,2261,124.0,124.0,145.0
131,A1001,2262,117.0,117.0,150.5
132,A1001,2263,110.0,110.0,147.33333333333334
133,A1001,2264,123.0,123.0,144.33333333333334
134,A1001,2265,146.0,146.0,142.25
135,A1001,2266,156.0,156.0,131.4
136,A1001,2267,162.0,162.0,121.33333333333333
137,A1001,2284,37.0,37.0,36.75
138,A1001,2285,42.0,42.0,35.75
139,A1001,2286,41.0,41.0,36.142857142857146
140,A1001,2287,40.0,40.0,36.0
141,A1001,2288,39.0,39.0,30.333333333333332
142,A1001,2292,13.0,13.0,21.833333333333332
143,A1001,2293,6.0,6.0,20.0
144,A1001,2295,10.0,10.0,19.666666666666668
145,A1001,2296,8.0,8.0,17.0
146,A1001,2363,76.0,76.0,39.0
147,A1001,2364,81.0,81.0,39.8
148,A1001,2365,49.0,49.0,40.7
149,A1001,2390,83.0,83.0,64.16666666666667
150,A1001,2456,34.0,34.0,20.416666666666668
151,A1001,2510,45.0,45.0,32.6
152,A1001,2511,31.0,31.0,36.25
153,A1001,2512,25.0,25.0,41.333333333333336
154,A1001,2513,13.0,13.0,42.0
155,A1001,2514,14.0,14.0,44.0
156,A1001,2515,16.0,16.0,81.39790658291894
157,A1001,2516,18.0,18.0,81.39790658291894
158,A1001,2517,23.0,23.0,81.39790658291894
159,A1001,2518,35.0,35.0,81.39790658291894
160,A1001,2519,35.0,35.0,81.39790658291894
161,A1001,2520,35.0,35.0,81.39790658291894
162,A1001,2521,21.0,21.0,81.39790658291894
163,A1001,2522,24.0,24.0,81.39790658291894
164,A1001,2523,20.0,20.0,81.39790658291894
165,A1001,2524,15.0,15.0,81.39790658291894
166,A1001,2525,11.0,11.0,81.39790658291894
167,A1001,2526,12.0,12.0,81.39790658291894
168,A1001,2527,13.0,13.0,81.39790658291894
169,A1001,2528,13.0,13.0,81.39790658291894
170,A1001,2529,22.0,22.0,81.39790658291894
171,A1001,2530,23.0,23.0,81.39790658291894
172,A1001,2531,22.0,22.0,81.39790658291894
173,A1001,2532,24.0,24.0,81.39790658291894
174,A1001,2533,21.0,21.0,81.39790658291894
175,A1001,2534,22.0,22.0,81.39790658291894
176,A1001,2535,41.0,41.0,81.39790658291894
177,A1001,2536,39.0,39.0,81.39790658291894
178,A1001,2537,27.0,27.0,81.39790658291894
179,A1001,2538,28.0,28.0,81.39790658291894
180,A1001,2539,27.0,27.0,81.39790658291894
181,A1001,2540,30.0,30.0,81.39790658291894
182,A1001,2541,14.0,14.0,81.39790658291894
183,A1001,2542,15.0,15.0,81.39790658291894
184,A1001,2543,13.0,13.0,81.39790658291894
185,A1001,2544,17.0,17.0,81.39790658291894
186,A1001,2545,13.0,13.0,81.39790658291894
187,A1001,2546,11.0,11.0,81.39790658291894
188,A1001,2547,14.0,14.0,81.39790658291894
189,A1001,2548,14.0,14.0,81.39790658291894
190,A1001,2549,16.0,16.0,81.39790658291894
191,A1001,2550,16.0,16.0,38.0
192,A1001,2551,20.0,20.0,34.5
193,A1001,2552,21.0,21.0,32.0
194,A1001,2553,18.0,18.0,28.25
195,A1001,2554,41.0,41.0,26.0
196,A1001,2555,43.0,43.0,26.333333333333332
197,A1001,2585,24.0,24.0,35.625
198,A1001,2588,87.0,87.0,47.714285714285715
199,A1001,2589,83.0,83.0,51.166666666666664
200,A1001,2590,69.0,69.0,57.666666666666664
201,A1001,2591,66.0,66.0,64.8
202,A1001,2594,73.0,73.0,78.25
203,A1001,2595,64.0,64.0,70.6
204,A1001,2597,71.0,71.0,62.285714285714285
205,A1001,2599,37.0,37.0,60.833333333333336
206,A1001,2600,36.0,36.0,59.0
207,A1001,2607,36.0,36.0,36.0
208,A1001,2608,36.0,36.0,34.4
209,A1001,2609,36.0,36.0,33.25
210,A1001,2610,30.0,30.0,29.666666666666668
211,A1001,2613,28.0,28.0,44.2
212,A1001,2615,53.0,53.0,47.333333333333336
213,A1001,2616,64.0,64.0,47.333333333333336
214,A1001,2617,69.0,69.0,47.333333333333336
215,A1001,2621,60.0,60.0,59.25
216,A1001,2622,59.0,59.0,58.4
217,A1001,2623,54.0,54.0,59.0
218,A1001,2624,49.0,49.0,59.285714285714285
219,A1001,2625,51.0,51.0,58.0
220,A1001,2627,49.0,49.0,58.857142857142854
221,A1001,2710,125.0,125.0,73.41666666666667
222,A1001,2735,62.0,62.0,52.27272727272727
223,A1001,2736,64.0,64.0,54.81818181818182
224,A1001,2800,6.0,6.0,10.0
225,A1001,2801,5.0,5.0,10.0
226,A1001,2947,63.0,63.0,46.916666666666664
227,A1001,2971,105.0,105.0,88.08333333333333
228,A1001,3253,107.0,107.0,63.833333333333336
229,A1001,3348,83.0,83.0,72.0
230,A1001,3349,93.0,93.0,70.6
231,A1001,3350,103.0,103.0,69.2
232,A1001,3442,114.0,114.0,100.36363636363636
233,A1001,4020,10.0,10.0,23.0
234,A1001,4174,58.0,58.0,34.5
235,A1001,4180,60.0,60.0,67.0
236,A1001,4198,113.0,113.0,101.25
237,A1001,4226,133.0,133.0,127.0
238,A1001,4241,273.0,273.0,239.25
239,A1001,4247,248.0,248.0,213.33333333333334
240,A1001,4269,267.0,267.0,365.5
241,A1001,4273,222.0,222.0,34.0
242,A1001,4282,3.0,3.0,16.0
243,A1001,4296,57.0,57.0,39.0
244,A1001,4304,32.0,32.0,31.0
245,A1001,4319,73.0,73.0,66.0
246,A1001,4326,66.0,66.0,70.0
247,A1001,4348,113.0,113.0,113.0
248,A1001,4353,122.0,122.0,114.2
249,A1001,4354,125.0,125.0,114.2
250,A1001,4357,109.0,109.0,114.2
251,A1001,4365,147.0,147.0,151.0
252,A1001,4366,151.0,151.0,171.0
253,A1001,4368,159.0,159.0,163.33333333333334
254,A1001,4369,172.0,172.0,157.75
255,A1001,4371,152.0,152.0,151.6
256,A1001,4372,143.0,143.0,152.0
257,A1001,4374,154.0,154.0,155.57142857142858
258,A1001,4377,131.0,131.0,158.0
259,A1001,4381,172.0,172.0,163.11111111111111
260,A1001,4384,178.0,178.0,177.77777777777777
261,A1001,4387,184.0,184.0,186.5
262,A1001,4389,198.0,198.0,188.22222222222223
263,A1001,4391,206.0,206.0,187.6
264,A1001,4416,184.0,184.0,163.875
265,A1001,4418,142.0,142.0,139.14285714285714
266,A1001,4419,96.0,96.0,131.83333333333334
267,A1001,4421,16.0,16.0,104.0
268,A1001,4422,16.0,16.0,56.0
269,A1001,4424,17.0,17.0,19.0
270,A1001,4426,6.0,6.0,19.0
271,A1001,4429,11.0,11.0,13.75
272,A1001,4431,7.0,7.0,10.5
273,A1001,4434,7.0,7.0,9.6
274,A1001,4435,9.0,9.0,9.75
275,A1001,4437,3.0,3.0,5.75
276,A1001,4438,5.0,5.0,5.75
277,A1001,4439,6.0,6.0,5.75
278,A1001,4441,4.0,4.0,4.75
279,A1001,4442,4.0,4.0,4.4
280,A1001,4444,3.0,3.0,4.2
281,A1001,4445,3.0,3.0,4.2
282,A1001,4447,3.0,3.0,4.666666666666667
283,A1001,4449,9.0,9.0,5.571428571428571
284,A1001,4451,9.0,9.0,6.0
285,A1001,4454,5.0,5.0,6.333333333333333
286,A1001,4456,10.0,10.0,7.0
287,A1001,4457,6.0,6.0,10.4
288,A1001,4459,6.0,6.0,11.5
289,A1001,4460,3.0,3.0,13.0
290,A1001,4461,4.0,4.0,13.0
291,A1001,4462,16.0,16.0,14.0
292,A1001,4464,33.0,33.0,17.666666666666668
293,A1001,4465,13.0,13.0,24.0
294,A1001,4466,7.0,7.0,22.666666666666668
295,A1001,4467,20.0,20.0,22.666666666666668
296,A1001,4468,21.0,21.0,29.75
297,A1001,4470,20.0,20.0,26.75
298,A1001,4471,14.0,14.0,26.75
299,A1001,4473,33.0,33.0,23.8
300,A1001,4475,29.0,29.0,22.5
301,A1001,4477,8.0,8.0,22.166666666666668
302,A1001,4479,14.0,14.0,22.6
303,A1001,4481,18.0,18.0,15.5
304,A1001,4484,25.0,25.0,23.5
305,A1001,4485,48.0,48.0,27.333333333333332
306,A1001,4487,46.0,46.0,39.333333333333336
307,A1001,4490,58.0,58.0,51.8
308,A1001,4491,50.0,50.0,54.5
309,A1001,4493,60.0,60.0,53.625
310,A1001,4525,13.0,13.0,51.666666666666664
311,A1001,4537,9.0,9.0,5.2
312,A1001,4540,9.0,9.0,5.25
313,A1001,4542,10.0,10.0,5.333333333333333
314,A1001,4545,23.0,23.0,6.333333333333333
315,A1001,4546,6.0,6.0,8.0
316,A1001,4548,10.0,10.0,8.0
317,A1001,4549,3.0,3.0,8.0
318,A1001,4550,8.0,8.0,20.0
319,A1001,4552,8.0,8.0,20.0
320,A1001,4553,9.0,9.0,20.0
321,A1001,4554,3.0,3.0,20.0
